ITEMCODE,ITEMNAME,COMPANY,PROFITPERC,DISCOUNTPE,ICHARGES,SHORTNAME,SELECTED,SALEAC,PURAC,CSTSALE,QTYRATE,UNIT,PACKINGPC,WEIGHT,EXCISEPC,EXCISETYPE,GROUPCODE,ITEMDESC1,ITEMDESC2,TAXONSPMRP,INCLUSIVE,MINIMUMSTO,MAXIMUMSTO,SALETAXPE,NARCOTIC,BIGUNIT,UPCCODE,LOCATION,DPCOACT,HONESCHEDU,IUCCODE,SAPCODE,BARCODE,HSNCODE,ADDITIONCE
6456,PERTUSSINUM      30 100ML,2,0.00,0.00,0.00,WSI -821,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6457,MANGANUM MUR     30 100ML,2,0.00,0.00,0.00,WSI -687,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6458,ACIDUM BEN       30 100ML,2,0.00,0.00,0.00,WSI  -13,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6459,KALI MUR         30 100ML,2,0.00,0.00,0.00,WSI -603,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6460,ARSENICUM SUL FL(A)3X20GM,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6461,LECITHINUM TAB(A) 3X 20GM,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6462,THUJA OCC           MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6463,SABAL SER           MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6464,CAULOPHYLLUM TH     MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6465,PHYTOLACCA BER      MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6466,EUPATORIUM PER     200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6467,MILLEFOLIUM        200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6468,BELLADONNA         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6469,ARSENICUM ALB      200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6470,ARSENICUM ALB       1M-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6471,ANACARDIUM ORI      1M-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6472,ARNICA MONT        200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6473,PHYTOLACCA          1M-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6474,MEZEREUM            1M-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6475,HEPAR SUL           CM-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6476,ARNICA MONT         CM-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6477,MYRISTICA SEB    30 100ML,2,0.00,0.00,0.00,WSI -734,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6478,#B20 DROPS           30ML,3,0.00,0.00,0.00,BAKSON,,9,14,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6479,WITHANIA SOM..   30 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6480,NATRUM MUR..      1M 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6481,GNAPHALIUM POL.. MT 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6482,KALI IOD TAB(W)   3X 25GM,2,0.00,0.00,0.00,WSI,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6483,RHUS TOX           200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6484,DROSERA ROT        200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6485,NATRUM SIL      200 100ML,2,0.00,0.00,0.00,WSI -763,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6486,CINA             MT 100ML,2,0.00,0.00,0.00,WSI -332,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6487,CALCAREA FLU(R)  200X20GM,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049015,
6488,ARSENICUM ALB..  1M 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6489,NATRUM MUR..     1M 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6490,MEDORRHINUM..    1M 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6491,BARYTA SUL..    200 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6492,NAJA TRI..       30 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6493,STAPHYSAGRIA..  200 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6494,CARICA PAP..     MT 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6495,PHYTOLACCA BER   200 30ML,2,0.00,0.00,0.00,WSI -833,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6496,NUX MOS          200 30ML,2,0.00,0.00,0.00,WSI -774,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6497,STANNUM MET      200 30ML,2,0.00,0.00,0.00,WSI -973,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6498,ILLICIUM ANI     200 30ML,2,0.00,0.00,0.00,WSI -561,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6499,DIZESTER TONIC      100ML,2,0.00,0.00,0.00,WSI,,9,14,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6500,EUPATORIUM PER    MT 30ML,2,0.00,0.00,0.00,WSI -440,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6501,IGNATIA AMA       MT 30ML,2,0.00,0.00,0.00,WSI -558,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6502,STAPHYSAGRIA       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6503,RHUS TOX            1M-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6504,CAPSICUM ANN..   1M 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6505,IODIUM..         MT 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6506,OCIMUM CAN         200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6507,CALCAREA IOD       200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6508,STANNUM MET         1M-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6509,OCIMUM BAS       200 30ML,2,0.00,0.00,0.00,WSI -778,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6510,PODOPHYLLUM PEL   1M 30ML,2,0.00,0.00,0.00,WSI -855,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6511,CHININUM ARS CO   1M 30ML,2,0.00,0.00,0.00,WSI -315,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6512,BENZINUM NIT      30 30ML,2,0.00,0.00,0.00,WSI -203,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6513,ABROMA AUG        MT 30ML,2,0.00,0.00,0.00,WSI   -4,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6514,PHYTOLACCA        MT 30ML,2,0.00,0.00,0.00,WSI -832,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6515,OLEANDER         30 100ML,2,0.00,0.00,0.00,WSI -786,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6516,EUPATORIUM PER   1M 100ML,2,0.00,0.00,0.00,WSI -440,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6517,EUPATORIUM PUR   30 100ML,2,0.00,0.00,0.00,WSI -441,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6518,LEPTANDRA        30 100ML,2,0.00,0.00,0.00,WSI -637,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6519,CANNABIS IND     30 100ML,2,0.00,0.00,0.00,WSI -269,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6520,LEPTANDRA       200 100ML,2,0.00,0.00,0.00,WSI -637,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6521,EUPATORIUM PUR  200 100ML,2,0.00,0.00,0.00,WSI -441,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6522,HYOSCYAMINUM    200 100ML,2,0.00,0.00,0.00,WSI -553,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6523,DAMIANA         200 100ML,2,0.00,0.00,0.00,WSI -394,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6524,COLCHICUM AUT.. 200 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6525,STRAMONIUM      200 100ML,2,0.00,0.00,0.00,WSI -983,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6526,NUX MOS         200 100ML,2,0.00,0.00,0.00,WSI -774,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6527,CHAMOMILLA       MT 100ML,2,0.00,0.00,0.00,WSI -305,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6528,LEPTANDRA        MT 100ML,2,0.00,0.00,0.00,WSI -637,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6529,KALI BROM TAB(W)  3X 20GM,2,0.00,0.00,0.00,WSI,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6530,ALFAVENA MALT       250ML,3,0.00,0.00,0.00,BAKSON,,9,14,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6531,ALFAVENA MALT       450ML,3,0.00,0.00,0.00,BAKSON,,9,14,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6532,WYETHIA HEL..    200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6533,HELONIAS DIO..   MT 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6534,LEPTANDRA         MT 30ML,2,0.00,0.00,0.00,WSI -637,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6535,MANCINELLA        1M 30ML,2,0.00,0.00,0.00,WSI -682,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6536,PSORALEA COR      1M 30ML,2,0.00,0.00,0.00,WSI -868,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6537,PULSATILLA          MT-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6538,THYROIDINUM TAB(A)6X 20GM,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6539,CHOLESTERINUM       2X-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6540,COLLINSONIA CAN     MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6541,MYRISTICA SEB       MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6542,SYMPHYTUM           MT-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6543,DROX-18 DROPS        30ML,7,0.00,0.00,0.00,HASLAB,,9,14,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6544,DROX-30 DROPS        30ML,7,0.00,0.00,0.00,HASLAB,,9,14,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6545,CALADIUM SEG       200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6546,OCIMUM CAN         200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6547,LEMNA MIN          200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6548,NUX VOM            200-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6549,BARYTA MUR          1M-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6550,CANTHARIS           1M-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6551,SPONGIA TOS         1M-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6552,ACIDUM NIT          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6553,ALLIUM CEPA         30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6554,CONIUM MAC          30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6555,EUPATORIUM PER      30-AD,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6556,IGNATIA AMA..    MT 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6557,FRAXINUS AME..   30 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6558,ERIGERON CAN..   30 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6559,INSULINUM..      1M 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6560,CHININUM ARS CI..1M 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6561,MEDUSA..        200 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6562,ACIDUM CHROM..  200 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6563,EUPATORIUM PER.. 200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6564,ARSENICUM ALB..  200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6565,THUJA OCC..       1M 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6566,MEDORRHINUM..    200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6567,CYCLAMEN EUR..   200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6568,CROCUS SAT..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6569,LILIUM TIG PENTARKAN 30ML,2,0.00,0.00,0.00,WSI,,9,14,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
6570,STRAMONIUM         200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6571,TUSSISTIN PLUS      100ML,2,0.00,0.00,0.00,WSI,,9,14,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6572,FERRUM PHOS(A)    6X 20GM,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049015,
6573,FIVE PHOS(A)      6X 20GM,23,0.00,0.00,0.00,ADEL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049015,
6574,ACIDUM BEN..     MT 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6575,RADIUM BRO         200-RW,6,0.00,0.00,0.00,R.W,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6576,DEEP-CLEANSING-MILK 150ML,3,0.00,0.00,0.00,BAKSON,,11,16,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,33049930,
6577,LIP-BALM             10GM,3,0.00,0.00,0.00,BAKSON,,11,16,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,33049910,
6578,THYROIDINUM..   200 100ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
6579,ALPHA-CF TAB         4X10,2,0.00,0.00,0.00,WSI,,9,14,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
